movieId,title,genres
6790,Avalon (2001),Drama|Fantasy|Sci-Fi
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6796,Boyz N the Hood (1991),Crime|Drama
6807,Monty Python's The Meaning of Life (1983),Comedy
6832,Regarding Henry (1991),Drama
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6863,School of Rock (2003),Comedy|Musical
6867,Station Agent The (2003),Comedy|Drama
6870,Mystic River (2003),Crime|Drama|Mystery
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6879,Runaway Jury (2003),Drama|Thriller
6880,Texas Chainsaw Massacre The (2003),Horror
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6890,Elephant (2003),Drama
6934,Matrix Revolutions The (2003),Action|Adventure|Sci-Fi|Thriller|IMAX
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6957,Bad Santa (2003),Comedy|Crime
6959,Timeline (2003),Action|Adventure|Sci-Fi
6963,Devil's Playground (2002),Documentary
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6985,Passion of Joan of Arc The (1928),Drama
6987,Cabinet of Dr. Caligari The (1920),Crime|Fantasy|Horror
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6994,Hard Way The (1991),Action|Comedy
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7007,Last Boy Scout The (1991),Action|Comedy|Crime|Drama|Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7013,Night of the Hunter The (1955),Drama|Film-Noir|Thriller
7016,Over the Top (1987),Action|Drama
7019,Project X (1987),Comedy|Drama
7021,Pure Luck (1991),Comedy|Crime
7027,Silverado (1985),Action|Western
7035,Streets of Fire (1984),Action|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7073,Shot in the Dark A (1964),Comedy|Crime|Mystery
7074,Navigator The (1924),Comedy
7085,Send Me No Flowers (1964),Comedy|Romance
7089,Amarcord (1973),Comedy|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7091,Horse Feathers (1932),Comedy
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7132,Night at the Opera A (1935),Comedy|Musical|Romance
7143,Last Samurai The (2003),Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7153,Lord of the Rings: The Return of the King The (2003),Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile (2003),Drama|Romance
7155,Calendar Girls (2003),Comedy
7156,Fog of War: Eleven Lessons from the Life of Robert S. McNamara The (2003),Documentary|War
7158,House of Sand and Fog (2003),Drama
7160,Monster (2003),Crime|Drama
7162,Cold Mountain (2003),Drama|Romance|War
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7173,Along Came Polly (2004),Comedy|Romance
7202,Beyond Re-Animator (2003),Horror
7205,Wind and the Lion The (1975),Adventure
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
7223,D.O.A. (1950),Drama|Film-Noir|Mystery
7234,Strada La (1954),Drama
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7256,Touching the Void (2003),Adventure|Documentary
7258,Perfect Score The (2004),Comedy|Crime
7263,Miracle (2004),Drama
7293,50 First Dates (2004),Comedy|Romance
7317,EuroTrip (2004),Adventure|Comedy
7318,Passion of the Christ The (2004),Drama
7323,Good bye Lenin! (2003),Comedy|Drama
7324,Hidalgo (2004),Adventure|Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7327,Persona (1966),Drama
7329,Walk on the Wild Side (1962),Drama
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
7346,Girl Next Door The (2004),Comedy|Romance
7347,Secret Window (2004),Mystery|Thriller
7348,Spartan (2004),Thriller
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7365,Noi the Albino (Nói albinói) (2003),Drama
7371,Dogville (2003),Drama|Mystery|Thriller
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7375,Prince & Me The (2004),Comedy|Romance
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7381,Whole Ten Yards The (2004),Action|Comedy|Crime
7386,Ten Commandments The (1956),Adventure|Drama
7387,Dawn of the Dead (1978),Action|Drama|Horror
7410,Osterman Weekend The (1983),Action|Thriller
7419,After Hours (1985),Comedy|Thriller
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,Punisher The (2004),Action|Crime|Thriller
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7448,Envy (2004),Comedy
7451,Mean Girls (2004),Comedy
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7458,Troy (2004),Action|Adventure|Drama|War
7459,Carandiru (2003),Crime|Drama
7460,Coffee and Cigarettes (2003),Comedy|Drama
7474,Boys in the Band The (1970),Drama
7479,Watch on the Rhine (1943),Drama
7482,Enter the Dragon (1973),Action|Crime
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama
7541,100 Girls (2000),Comedy|Romance
7570,Octopussy (1983),Action|Adventure|Thriller
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7578,Midnight (1939),Comedy|Romance
7587,Samouraï Le (1967),Crime|Drama|Thriller
7669,Pride and Prejudice (1995),Drama|Romance
7698,China Syndrome The (1979),Drama|Thriller
7700,Wages of Fear The (1953),Action|Adventure|Drama|Thriller
7701,Look Who's Talking Too (1990),Comedy|Romance
7706,Animal Crackers (1930),Comedy|Musical
7719,Comedy of Terrors The (1964),Comedy|Horror
7720,Four Musketeers The (1974),Action|Adventure|Comedy|Romance
7743,Explorers (1985),Adventure|Children|Sci-Fi
7745,Scent of Green Papaya The (Mùi du du xhan - L'odeur de la papaye verte) (1993),Drama
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
7767,Best of Youth The (La meglio gioventù) (2003),Drama
7782,Sniper (1993),Action|Drama
7792,Parallax View The (1974),Thriller
7802,Warriors The (1979),Action|Adventure|Crime|Thriller
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
7836,Woodstock (1970),Documentary|Musical
7894,Duck You Sucker (1971),Action|Western
7923,Rolling Thunder (1977),Action|Drama
7925,Hidden Fortress The (Kakushi-toride no san-akunin) (1958),Action|Adventure
7934,Zelig (1983),Comedy
7980,Bridge Too Far A (1977),Action|Drama|War
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
7985,The Wonderful Ice Cream Suit (1998),Children|Comedy|Fantasy
7986,Robot Jox (1990),Sci-Fi
7991,Death Race 2000 (1975),Action|Sci-Fi
8014,Spring Summer Fall Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003),Drama
8016,Getaway The (1972),Action|Crime|Drama|Thriller
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
8033,How to Steal a Million (1966),Comedy|Crime|Romance
8042,Mean Streets (1973),Crime|Drama
8045,Hamburger Hill (1987),Action|Drama|War
8121,Seducing Doctor Lewis (2003),Comedy
8131,Pursuit of Happiness (2001),Comedy|Romance
8142,Dead or Alive: Hanzaisha (1999),Action|Crime
8147,Charly (1968),Drama|Sci-Fi
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8225,Night of the Living Dead (1990),Horror
8228,Maltese Falcon The (a.k.a. Dangerous Female) (1931),Mystery
8270,Hairdresser's Husband The (Le mari de la coiffeuse) (1990),Comedy|Drama|Romance
8340,Escape from Alcatraz (1979),Drama|Thriller
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8361,Day After Tomorrow The (2004),Action|Adventure|Drama|Sci-Fi|Thriller
8366,Saved! (2004),Comedy|Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8370,Blind Swordsman: Zatoichi The (Zatôichi) (2003),Action|Comedy|Crime|Drama
8371,Chronicles of Riddick The (2004),Action|Sci-Fi|Thriller
8376,Napoleon Dynamite (2004),Comedy
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime
8464,Super Size Me (2004),Comedy|Documentary|Drama
8477,Jetée La (1962),Romance|Sci-Fi
8484,Human Condition I The (Ningen no joken I) (1959),Drama|War
8491,White Heat (1949),Crime|Drama|Film-Noir
8496,Panic in Needle Park The (1971),Drama|Romance
8501,Hitcher The (1986),Action|Thriller
8507,Freaks (1932),Crime|Drama|Horror
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,Terminal The (2004),Comedy|Drama|Romance
8531,White Chicks (2004),Action|Comedy|Crime
8533,Notebook The (2004),Drama|Romance
8537,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi
8581,Pirates of Silicon Valley (1999),Documentary|Drama
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
8584,Leave Her to Heaven (1945),Drama|Film-Noir
8593,Juice (1992),Action|Crime|Drama|Thriller
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
8604,Taxi (1998),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8611,Farmer's Daughter The (1947),Comedy
8614,Overboard (1987),Comedy|Romance
8615,Mask of Fu Manchu The (1932),Adventure|Horror|Sci-Fi
8622,Fahrenheit 9/11 (2004),Documentary
8628,Search and Destroy (1995),Comedy|Drama
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8642,Sleepover (2004),Comedy
8644,I Robot (2004),Action|Adventure|Sci-Fi|Thriller
8665,Bourne Supremacy The (2004),Action|Crime|Thriller
8670,Testament of Dr. Mabuse The (Das Testament des Dr. Mabuse) (1933),Crime|Horror|Mystery|Thriller
8684,Man Escaped A (Un condamné à mort s'est échappé ou Le vent souffle où il veut) (1956),Adventure|Drama
8781,Manchurian Candidate The (2004),Thriller
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
8784,Garden State (2004),Comedy|Drama|Romance
8789,Castle Keep (1969),Drama|War
8798,Collateral (2004),Action|Crime|Drama|Thriller
8800,Code 46 (2003),Romance|Sci-Fi
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8808,Princess Diaries 2: Royal Engagement The (2004),Comedy|Romance
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
8814,Without a Paddle (2004),Comedy
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
8836,Wicker Park (2004),Drama|Romance|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8870,Forgotten The (2004),Drama|Mystery|Sci-Fi|Thriller
8873,Motorcycle Diaries The (Diarios de motocicleta) (2004),Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8907,Shark Tale (2004),Animation|Children|Comedy
8908,Ladder 49 (2004),Action|Drama|Thriller
8910,I Heart Huckabees (2004),Comedy
8914,Primer (2004),Drama|Sci-Fi
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8937,Friday Night Lights (2004),Action|Drama
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8957,Saw (2004),Horror|Mystery|Thriller
8958,Ray (2004),Drama
8961,Incredibles The (2004),Action|Adventure|Animation|Children|Comedy
8965,Polar Express The (2004),Adventure|Animation|Children|Fantasy|IMAX
8966,Kinsey (2004),Drama
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8977,Alexander (2004),Action|Adventure|Drama|War
8981,Closer (2004),Drama|Romance
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8998,That's Entertainment (1974),Documentary
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
25759,October (1928),Drama|War
25788,Scarface (1932),Crime|Drama
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
25841,Stage Door (1937),Drama
25856,Wuthering Heights (1939),Drama|Romance
25916,They Were Expendable (1945),Drama|War
25923,Great Expectations (1946),Drama
25990,It Should Happen to You (1954),Comedy|Romance
26133,Charlie Brown Christmas A (1965),Animation|Children|Comedy
26155,Khartoum (1966),Action|Adventure|Drama|War
26170,Bride Wore Black The (La mariée était en noir) (1968),Crime|Drama
26209,Magic Christian The (1969),Comedy
26365,Futureworld (1976),Sci-Fi|Thriller
26369,Maîtresse (Mistress) (1975),Drama|Romance
26377,Up! (1976),Comedy
26393,Sorcerer (1977),Action|Thriller
26422,Hair (1979),Comedy|Drama|Musical
26425,In-Laws The (1979),Action|Comedy
26488,Star Chamber The (1983),Action|Crime|Drama|Thriller
26493,4th Man The (1983),Drama|Mystery|Thriller
26550,Mishima: A Life in Four Chapters (1985),Drama
26555,Spies Like Us (1985),Comedy
26587,Decalogue The (Dekalog) (1989),Crime|Drama|Romance
26606,Chinese Ghost Story A (Sinnui yauwan) (1987),Action|Fantasy|Horror|Romance
26616,Cobra Verde (1987),Adventure|Drama
26696,Lionheart (1990),Action
26699,Close-Up (Nema-ye Nazdik) (1990),Drama
26750,Quigley Down Under (1990),Adventure|Drama|Western
26752,Shout (1991),Drama
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
26868,Lucky Break (a.k.a. Paperback Romance) (1994),Comedy|Romance
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27391,Laramie Project The (2002),Crime|Drama
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
27423,O Auto da Compadecida (2000),Adventure|Comedy
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
27608,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27711,Naked Weapon (Chek law dak gung) (2002),Action|Drama|Romance|Thriller
27716,Green Butchers The (2003),Comedy|Crime|Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27773,Old Boy (2003),Mystery|Thriller
27776,Red Lights (Feux rouges) (2004),Drama
27788,Jacket The (2005),Drama|Mystery|Sci-Fi|Thriller
27803,Sea Inside The (Mar adentro) (2004),Drama
27808,Spanglish (2004),Comedy|Drama|Romance
27821,Interpreter The (2005),Drama|Thriller
27822,Open Water (2003),Drama|Thriller
27823,Romasanta: The Werewolf Hunt (2004),Drama|Horror|Mystery
27831,Layer Cake (2004),Crime|Drama|Thriller
27838,Mean Creek (2004),Drama|Thriller
27846,Corporation The (2003),Documentary
27904,Scanner Darkly A (2006),Animation|Drama|Mystery|Sci-Fi|Thriller
30707,Million Dollar Baby (2004),Drama
30712,Narrow Margin The (1952),Crime|Drama|Film-Noir
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
30749,Hotel Rwanda (2004),Drama|War
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30810,Life Aquatic with Steve Zissou The (2004),Adventure|Comedy|Fantasy
30812,Aviator The (2004),Drama
30816,Phantom of the Opera The (2004),Drama|Musical|Romance
30825,Meet the Fockers (2004),Comedy
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
31035,Testament (1983),Drama
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
31133,Deathwatch (2002),Drama|Horror|Thriller|War
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
31410,Downfall (2004),Drama|War
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller
31427,Hide and Seek (2005),Horror|Mystery|Thriller
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
31485,Professionals The (1966),Western
31545,Trou Le (1960),Crime|Film-Noir
31555,Mac and Me (1988),Children|Fantasy|Sci-Fi
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
31685,Hitch (2005),Comedy|Romance
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
31737,Bunny Lake Is Missing (1965),Mystery|Thriller
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
31925,Royal Flash (1975),Adventure|Comedy|Romance
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War
32019,Be Cool (2005),Comedy|Crime|Musical
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
32515,Walker (1987),Adventure|Drama|War|Western
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32589,Beauty Shop (2005),Comedy
32596,Sahara (2005),Action|Adventure|Comedy
32655,Foul King The (Banchikwang) (2000),Comedy
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
32781,Hawaii (1966),Drama
33004,Hitchhiker's Guide to the Galaxy The (2005),Adventure|Comedy|Sci-Fi
33158,xXx: State of the Union (2005),Action|Crime|Thriller
33166,Crash (2004),Crime|Drama
33270,Taste of Tea The (Cha no aji) (2004),Comedy|Drama
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
33629,Airborne (1993),Adventure|Comedy
33660,Cinderella Man (2005),Drama|Romance
33677,Rock School (2005),Documentary
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33760,Anna and the King of Siam (1946),Drama|Romance
33794,Batman Begins (2005),Action|Crime|IMAX
33808,Kings & Queen (Rois et reine) (2004),Comedy|Drama
33836,Bewitched (2005),Comedy|Fantasy|Romance
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
33903,Edukators The (Die Fetten Jahre sind vorbei) (2004),Comedy|Crime|Drama|Romance
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34072,March of the Penguins (2005),Documentary
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
34162,Wedding Crashers (2005),Comedy|Romance
34164,Happy Endings (2005),Comedy|Drama
34271,Hustle & Flow (2005),Crime|Drama
34319,Island The (2005),Action|Sci-Fi|Thriller
34332,Sky High (2005),Action|Adventure|Children|Comedy
34336,Must Love Dogs (2005),Comedy|Romance
34338,Aristocrats The (2005),Comedy|Documentary
34405,Serenity (2005),Action|Adventure|Sci-Fi
34437,Broken Flowers (2005),Comedy|Drama
34520,Dukes of Hazzard The (2005),Action|Adventure|Comedy
34530,Deuce Bigalow: European Gigolo (2005),Comedy
34532,Skeleton Key The (2005),Drama|Horror|Mystery|Thriller
34534,Four Brothers (2005),Action|Crime|Drama
34542,Grizzly Man (2005),Documentary
35015,Duma (2005),Adventure|Drama
35836,40-Year-Old Virgin The (2005),Comedy|Romance
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
36401,Brothers Grimm The (2005),Comedy|Fantasy|Horror|Thriller
36517,Constant Gardener The (2005),Drama|Thriller
36519,Transporter 2 (2005),Action|Crime|Thriller
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
36531,Venom (2005),Horror|Thriller
36537,Thumbsucker (2005),Comedy|Drama
37382,Domino (2005),Crime|Drama|Thriller
37386,Aeon Flux (2005),Action|Sci-Fi
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
37733,History of Violence A (2005),Action|Crime|Drama|Thriller
37739,Greatest Game Ever Played The (2005),Drama
37741,Capote (2005),Crime|Drama
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
38304,No Direction Home: Bob Dylan (2005),Documentary
38886,Squid and the Whale The (2005),Comedy|Drama
39183,Brokeback Mountain (2005),Drama|Romance
39381,Proposition The (2005),Crime|Drama|Western
39427,Stay (2005),Thriller
39446,Saw II (2005),Horror|Thriller
40148,Revolver (2005),Crime|Drama|Thriller
40278,Jarhead (2005),Action|Drama|War
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40581,Just Friends (2005),Comedy|Romance
40583,Syriana (2005),Drama|Thriller
40629,Pride & Prejudice (2005),Drama|Romance
40732,Descent The (2005),Adventure|Drama|Horror|Thriller
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
40819,Walk the Line (2005),Drama|Musical|Romance
40851,Zathura (2005),Action|Adventure|Children|Fantasy
41285,Match Point (2005),Crime|Drama|Romance
41411,Deep The (1977),Adventure|Horror|Mystery|Thriller
41566,Chronicles of Narnia: The Lion the Witch and the Wardrobe The (2005),Adventure|Children|Fantasy
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
41712,Room for Romeo Brass A (1999),Comedy|Drama
41997,Munich (2005),Action|Crime|Drama|Thriller
42004,Transamerica (2005),Adventure|Comedy|Drama
42007,Rumor Has It... (2005),Comedy|Drama|Romance
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
42723,Hostel (2005),Horror
42730,Glory Road (2006),Drama
42738,Underworld: Evolution (2006),Action|Fantasy|Horror
43419,Bandidas (2006),Action|Comedy|Crime|Western
43558,Big Momma's House 2 (2006),Action|Comedy|Crime
43744,Imagine Me & You (2005),Comedy|Drama|Romance
43906,Tamara (2005),Fantasy|Horror|Thriller
43926,Doogal (2006),Animation|Children
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44195,Thank You for Smoking (2006),Comedy|Drama
44199,Inside Man (2006),Crime|Drama|Thriller
44399,Shaggy Dog The (2006),Adventure|Children|Comedy|Fantasy
44511,Unknown White Male (2005),Documentary
44555,Lives of Others The (Das leben der Anderen) (2006),Drama|Romance|Thriller
44657,Mouchette (1967),Drama
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
44729,Larry the Cable Guy: Health Inspector (2006),Comedy
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
44788,This Film Is Not Yet Rated (2006),Documentary
44864,Friends with Money (2006),Comedy|Drama|Romance
44937,Child The (L'enfant) (2005),Crime|Drama
44972,Scary Movie 4 (2006),Comedy|Horror
44974,Hard Candy (2005),Drama|Thriller
45062,Sentinel The (2006),Crime|Drama|Thriller
45081,Silent Hill (2006),Fantasy|Horror|Thriller
45106,American Dreamz (2006),Comedy|Drama
45186,Mission: Impossible III (2006),Action|Adventure|Thriller
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45447,Da Vinci Code The (2006),Drama|Mystery|Thriller
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45517,Cars (2006),Animation|Children|Comedy
45666,Nacho Libre (2006),Comedy
45668,Lake House The (2006),Drama|Fantasy|Romance
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45720,Devil Wears Prada The (2006),Comedy|Drama
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726,You Me and Dupree (2006),Comedy
45730,Lady in the Water (2006),Drama|Fantasy|Mystery
45928,Who Killed the Electric Car? (2006),Documentary
45950,Inconvenient Truth An (2006),Documentary
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46664,Fallen Idol The (1948),Drama|Mystery|Thriller
46723,Babel (2006),Drama|Thriller
46850,Wordplay (2006),Documentary
46865,Little Man (2006),Comedy
46915,End Game (2006),Crime|Drama|Mystery
46948,Monster House (2006),Animation|Children|Fantasy|Mystery
46967,Scoop (2006),Comedy|Fantasy|Mystery
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
47044,Miami Vice (2006),Action|Crime|Drama|Thriller
47099,Pursuit of Happyness The (2006),Drama
47200,Crank (2006),Action|Thriller
47202,Secret Life of Words The (2005),Drama|Romance
47274,Murmur of the Heart (Le souffle au coeur) (1971),Drama
47382,Step Up (2006),Drama|Romance
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama
47610,Illusionist The (2006),Drama|Fantasy|Mystery|Romance
47629,The Queen (2006),Drama
47644,Invincible (2006),Drama
47723,Way Out West (1937),Comedy|Western
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
48043,Fountain The (2006),Drama|Fantasy|Romance
48082,Science of Sleep The (La science des rêves) (2006),Comedy|Drama|Fantasy|Romance
48123,Long Voyage Home The (1940),Drama|War
